prec_smooth1960,tavg_smooth1960,dday28C_smooth1960,dday29C_smooth1960,prec_smooth1970,tavg_smooth1970,dday28C_smooth1970,dday29C_smooth1970,prec_smooth1980,tavg_smooth1980,dday28C_smooth1980,dday29C_smooth1980,prec_smooth1990,tavg_smooth1990,dday28C_smooth1990,dday29C_smooth1990,prec_smooth2000,tavg_smooth2000,dday28C_smooth2000,dday29C_smooth2000,Cluster
48.397583,15.444483,10.062331,5.0269742,54.758968,15.391941,12.241709,6.5111108,51.474106,15.388163,11.659593,6.0913787,57.880138,15.264832,13.647676,7.909061,56.147778,15.698589,13.963004,7.9246387,0
48.434456,13.779852,3.5166562,1.4752299,49.633125,13.460382,3.5283027,1.4649341,51.347393,13.804543,4.0923305,1.8653888,57.818016,13.908494,6.1420016,3.1613204,54.739262,14.182908,5.3642435,2.5721765,0
54.686832,14.847039,8.7608156,4.0667248,55.51844,14.861354,9.5592213,4.8767414,52.486553,14.670762,7.762424,3.7079654,64.255363,14.903268,11.433313,6.4646363,59.238564,15.441973,14.726222,8.5545578,0
49.495983,14.033401,6.5650635,2.9218276,52.63052,13.976715,7.1026578,3.451848,49.256374,13.889203,6.5029097,3.0590446,58.979031,14.044967,10.051097,5.6973352,53.127533,14.827564,11.980035,6.821281,0
57.922829,20.793076,48.473541,27.843601,55.83881,20.561628,40.477501,22.907034,56.633785,20.704378,44.006779,25.749222,58.518173,20.864759,57.465343,35.47617,56.110134,21.095345,58.150314,36.253315,0
64.104401,20.285006,57.445717,34.903812,67.066757,20.291176,56.550358,34.671001,63.261726,20.24654,52.103947,31.828901,62.958096,20.115234,64.246986,42.033901,58.88332,20.564758,82.984077,56.558964,0
51.306,17.431814,9.7063589,3.6921411,55.742001,17.372437,10.50775,4.5038624,58.009998,17.465755,8.5879326,3.3324926,50.220001,17.079851,10.745473,5.3262701,56.348,17.559238,12.379219,5.699861,0
62.961147,20.419895,66.762039,41.839558,56.933537,20.456245,65.991524,41.801121,59.599705,20.573778,68.831177,44.659939,58.862904,20.396225,77.130608,51.625011,55.59771,20.806206,86.856499,59.291073,0
60.232109,19.993803,51.234905,30.390413,60.062054,19.91885,48.423542,29.349817,60.819122,20.103346,51.046463,31.362503,63.152676,19.878017,54.760406,35.201077,59.082516,20.162302,65.369011,42.764008,0
59.356926,20.142794,55.633968,34.037411,60.009567,20.097202,52.368435,31.892515,57.336647,20.280407,57.664192,36.121796,61.880096,20.099413,62.881161,41.062923,56.807243,20.387215,72.080078,47.944382,0
54.717445,18.077398,26.259445,13.827211,54.207756,18.171696,28.126089,15.78888,54.622929,18.026886,25.227736,13.788008,55.593155,18.089983,35.028072,21.73543,53.28595,18.66326,44.601898,28.340879,0
57.756973,16.619192,5.5736628,2.00807,55.428307,16.626839,5.9706955,2.2413723,58.805336,16.657265,4.8994851,1.6579969,56.432495,16.56147,9.5562553,4.6489887,57.349934,16.797958,8.491189,3.6874735,0
57.475334,20.360516,61.34029,37.471954,58.559185,20.073689,48.891884,29.918413,57.529598,20.216816,46.58683,27.973324,61.61977,19.897562,47.360546,29.811255,56.537403,20.122684,52.325172,32.500904,0
51.883224,17.038597,2.9774981,0.9170928,60.141521,16.984306,5.2807183,1.9881071,60.560432,16.974655,4.1789784,1.4713607,62.511074,16.867598,8.0970716,3.9400289,61.184921,17.241434,7.4161911,3.0746567,0
54.584354,20.005562,59.156429,36.210518,57.385365,19.605179,41.776005,24.865925,56.937752,19.786011,44.411472,26.581091,58.056835,19.638535,49.208382,31.154099,53.909538,19.959522,52.463669,32.796329,0
69.717018,20.811441,73.59446,46.74086,57.949837,20.847542,72.652931,46.513809,59.308777,20.958134,81.147186,53.822624,64.643188,20.76857,86.682472,58.26947,65.0989,21.090147,88.846817,60.280464,0
57.147053,18.502537,15.725887,6.2707367,60.219872,18.369474,17.421738,8.1187143,65.274323,18.415037,15.230333,7.0660133,60.250378,18.30094,19.927864,10.563806,61.016529,18.648352,18.954485,8.8597221,0
62.333332,20.192986,63.418709,39.829529,59.398335,20.214842,59.048393,36.728149,58.408539,20.379164,60.368675,38.092369,59.014324,20.104137,67.508835,44.67247,54.417614,20.501846,83.333626,56.863071,0
56.606827,20.28159,59.42738,36.956482,57.530136,20.153299,53.671158,33.020901,56.15876,20.40008,60.733349,38.410198,60.65617,20.288475,63.835804,41.617947,55.978123,20.206095,65.086227,42.453026,0
59.124134,20.551563,69.233147,43.756031,57.689312,20.446585,62.070911,38.723667,58.681149,20.674536,65.70945,42.08416,57.719173,20.641798,77.674149,52.288273,54.336716,20.954502,82.026863,55.709408,0
64.153824,17.781527,8.6389408,3.1321836,64.269623,17.630817,9.6971684,4.2866521,65.194389,17.597872,9.5879784,4.1649156,65.612015,17.503994,13.235482,6.4704633,61.640388,17.808203,10.873787,4.6971169,0
68.550064,21.224964,76.919731,48.84742,59.731827,21.171791,74.305618,47.486382,61.998714,21.385666,86.105469,57.738884,60.468006,21.37402,94.094276,63.932327,63.761726,21.785389,97.817879,66.654015,0
59.826679,20.613754,66.875404,42.309135,56.26075,20.462873,62.756889,39.423187,57.427647,20.611469,68.490555,44.003284,59.556732,20.512558,73.73201,48.976536,55.840149,20.647327,81.625114,55.289474,0
66.365189,20.862051,73.821541,46.829033,57.765255,20.917116,72.992622,46.706848,60.288628,21.085608,80.523232,53.611713,59.275665,20.983173,87.950928,59.521317,59.88303,21.41844,95.095116,65.11129,0
53.094784,19.323202,48.739128,28.884066,55.524231,19.060226,43.018105,25.889011,55.755718,19.163761,39.723995,23.318502,52.328938,19.094679,58.009396,39.090454,55.544769,19.153051,48.748341,31.10368,0
55.899452,17.912523,10.914948,4.3931131,62.079689,17.727478,9.5662251,4.1234951,61.92989,17.75831,8.6560516,3.6333914,61.253632,17.554058,11.839492,5.9298182,62.235577,17.96558,12.355881,5.772172,0
58.458855,20.131742,61.00386,37.701488,61.457947,20.105837,57.804043,35.68924,60.180084,20.058643,52.354137,32.04644,58.442467,20.126547,69.38427,45.958912,55.986084,20.335335,76.887856,51.965042,0
61.585884,20.172693,66.220085,41.983009,57.511017,20.212463,61.12373,38.220634,59.170815,20.384783,63.395721,40.475082,58.852909,20.086351,71.252449,47.527973,53.33704,20.564613,86.929741,59.814903,0
63.224224,18.3682,10.5441,3.9966726,66.250351,18.343204,12.011783,5.1380777,66.681549,18.443302,11.954361,5.3849158,65.189255,18.426846,14.027829,7.1939397,64.261909,18.734982,13.591216,5.9608364,0
68.730743,20.885826,75.087189,47.782318,57.990849,20.947252,75.105919,48.243671,59.959412,21.102415,85.104149,57.037983,62.385334,20.95425,90.017746,60.889011,63.179401,21.268263,92.866074,63.23634,0
62.966324,20.990091,76.541031,49.233177,60.53714,20.768585,66.41304,41.775761,60.491238,21.059244,72.512917,46.98793,59.524014,21.059288,86.156013,58.5527,57.03923,21.467918,95.346085,65.600067,0
54.288311,20.254265,62.706478,38.685986,59.83633,20.255646,62.136326,38.876842,54.605034,20.25383,63.44936,40.644733,54.462624,20.153383,81.477615,56.282444,54.606945,20.463337,79.127563,54.022686,0
57.005184,19.657751,47.800106,28.097185,60.416367,19.535173,43.900467,25.895248,58.728394,19.594179,43.738003,26.166702,56.721581,19.501623,58.756176,38.844078,57.145966,19.809498,57.219173,37.194756,0
61.69268,17.62266,9.470252,3.7802732,64.702843,17.326855,8.4910774,3.6974742,63.004028,17.378878,9.1949005,4.0244803,66.282372,17.317936,9.7005978,4.4813099,57.396404,17.628016,10.479996,4.751874,0
62.110661,20.244478,62.162846,38.53672,61.235462,20.24213,59.940765,37.168827,57.383446,20.308809,57.398075,35.819645,57.344162,20.212818,70.441376,46.70256,53.480244,20.590677,86.771286,59.405014,0
58.508129,20.090523,50.423077,29.624212,63.982487,19.910877,44.910538,26.692919,59.623112,19.977093,46.452324,27.578897,66.810608,19.998985,51.280491,31.98988,56.476204,20.035637,54.535973,34.036415,0
54.424561,19.020189,42.711933,24.719788,56.213406,18.857166,41.152412,24.684515,56.914635,18.725552,34.243755,19.54636,52.55645,18.857208,54.054249,36.040516,56.939953,19.100506,50.124668,31.947229,0
46.5453,17.940804,11.206337,4.3560047,53.219574,17.835411,13.549357,6.2230177,55.068062,17.847336,11.480326,4.9859195,52.53006,17.845959,16.206888,8.4337406,57.924614,18.151188,16.796469,8.3103437,0
67.911682,21.346748,69.254097,43.18644,61.832176,21.07093,58.986122,35.962646,63.836452,21.329052,70.928215,45.872234,61.890087,21.431368,80.712349,53.307755,64.788773,21.721367,79.898239,52.496582,0
61.73101,20.308279,65.082817,40.552013,57.620056,20.350758,63.463913,39.791351,58.436623,20.571732,65.771858,42.361496,57.346256,20.448273,76.387482,51.113354,54.184059,20.658339,84.246277,57.478008,0
58.333752,17.150526,3.8247118,1.1818951,59.568645,17.11565,5.4170876,2.1462789,60.439823,17.153902,6.3384428,2.5680804,62.394016,17.056986,9.6387634,4.4648266,58.114868,17.258699,7.8277678,3.0773566,0
62.913177,20.250441,54.383228,32.635998,65.756195,20.218487,53.622055,32.504288,62.856354,20.172117,46.703506,27.869537,61.985535,20.10376,61.754414,40.038441,57.87957,20.305346,75.777931,51.063381,0
73.105003,21.221523,80.194214,51.4645,58.068134,21.232332,80.984772,52.474941,56.290733,21.270288,90.349594,60.816273,65.273117,21.215414,99.521439,67.660744,68.702316,21.62528,94.913033,64.142731,0
61.337788,20.830921,70.410782,44.705978,57.611565,20.796515,68.525581,43.562542,58.479595,20.866049,76.7192,50.103504,58.25359,20.697742,78.817436,52.361912,58.050926,20.988281,84.616127,56.784641,0
61.618664,20.55468,69.042473,43.438244,57.115631,20.544935,63.332977,39.621334,60.100159,20.769226,68.055542,43.943153,58.412663,20.732754,78.935104,53.095058,56.34787,20.899347,78.769714,53.148647,0
68.224922,21.167747,81.871178,53.069702,60.029865,21.159985,77.246269,50.070175,61.447819,21.45933,88.682541,60.070816,59.524742,21.332218,96.317047,66.210098,61.181133,21.628065,96.88588,66.693359,0
61.541332,20.056347,52.818054,31.326496,66.144463,20.10173,54.068089,33.095486,60.932907,19.958082,55.412075,34.180027,64.948715,20.086645,61.616291,39.612885,58.763767,20.434057,63.600266,40.135281,0
57.141731,16.086288,3.507797,1.2596232,55.979897,16.088791,3.7171257,1.3411747,60.124584,16.099974,2.9485605,1.017432,56.42767,16.101492,7.0099468,3.3853295,57.223362,16.23295,5.7210703,2.4306397,0
69.494469,21.598238,78.015076,49.511681,62.413338,21.442675,70.9478,44.427273,65.197083,21.541258,81.170296,53.369354,68.516548,21.613367,89.750725,59.545574,73.78643,21.718792,83.737442,54.592098,0
67.95742,21.219688,74.534996,47.252983,61.356873,21.022957,66.590034,41.645374,63.127327,21.26956,77.80201,51.201077,61.483181,21.322243,88.111389,59.335102,64.020439,21.731035,92.189995,62.142391,0
65.396645,21.036194,77.016914,49.379833,60.321358,20.848959,67.078552,42.185966,62.074795,21.179113,75.621651,49.439457,60.282215,21.152388,87.529465,59.399647,59.439686,21.436636,93.068367,63.694233,0
56.823406,20.7479,70.550972,44.821884,58.592831,20.635378,64.118446,40.251774,56.388599,20.827469,66.953293,42.851368,55.836971,20.705395,81.737961,55.619427,52.508282,21.294268,92.829948,64.013222,0
64.993423,20.975504,75.851242,48.336224,59.559254,20.85549,67.945824,42.813919,61.875313,21.168571,76.340569,50.046192,59.914165,21.115284,87.436432,59.366516,59.180016,21.341984,90.283852,61.586128,0
66.152992,21.087658,68.311005,42.696556,60.750755,20.793423,57.350292,34.854511,63.046715,20.9853,65.993942,42.098816,61.563797,21.150011,79.133072,52.619812,61.803215,21.636816,84.558212,56.505085,0
60.09642,18.865635,27.122646,12.807659,63.019108,18.918716,30.147552,15.97531,64.267303,18.933157,30.518908,16.958544,63.884953,18.899933,28.069534,15.753898,59.702656,19.494196,38.341965,21.252731,0
55.427784,19.726357,49.819973,29.388233,60.963295,19.572948,46.041241,27.4741,57.288033,19.63483,46.617863,28.324097,55.121906,19.591608,65.015923,43.925835,57.155373,19.541796,57.152458,37.093815,0
60.523148,20.07172,63.710644,39.976826,62.129795,20.0662,59.922966,37.278347,58.584358,20.086439,54.062847,33.600788,58.352066,20.148239,70.38356,46.465645,54.072037,20.427994,80.410858,54.542076,0
64.218941,20.599493,66.234047,41.38451,55.896992,20.596731,65.795357,41.59811,58.548553,20.755665,72.704826,47.299873,61.279869,20.575294,76.763496,50.944252,59.046909,20.87273,84.300575,57.021816,0
60.211098,19.91853,53.218784,32.124157,62.343895,19.858498,51.263626,31.076496,61.10862,19.772953,42.958015,25.430313,59.703434,19.872036,59.818367,38.765656,56.038666,20.090315,70.0457,46.723476,0
67.933449,21.305813,61.805748,37.516548,61.793201,20.986137,50.973339,30.103867,64.175941,21.231731,62.550724,39.417885,62.059071,21.362001,71.582237,46.055984,65.258827,21.60256,70.175186,44.978714,0
64.332771,21.007423,75.256516,47.940887,55.170021,20.939774,77.800949,50.766029,58.249989,21.075327,83.769257,55.697887,60.35186,21.017971,90.574196,61.31287,60.582623,21.293404,100.10783,69.259979,0
66.235291,21.23708,69.589935,43.527779,59.828896,20.963074,58.650681,35.739811,62.500328,21.225142,69.195045,44.503113,60.571564,21.331612,80.523651,53.524021,61.746109,21.728907,83.639664,55.651882,0
50.433083,18.021826,14.300925,6.0033331,56.270199,17.742723,14.090738,6.6134524,55.148941,17.807323,13.06883,5.8747797,55.32476,17.824533,17.390825,9.089304,55.716949,18.266518,19.053232,9.7347031,0
63.047451,19.659962,46.541786,27.326815,63.359844,19.678995,46.54528,27.979927,63.007412,19.800413,48.498158,29.727467,63.974976,19.567284,54.477749,35.243454,59.796936,19.97464,67.709641,44.947205,0
67.47139,21.155483,78.576645,50.371544,60.824509,21.036236,71.114632,45.161892,62.531483,21.3557,81.185455,53.845299,60.375576,21.295227,91.542336,62.285103,61.424149,21.526535,93.589775,63.868507,0
59.265438,21.25345,57.207191,34.07626,55.438168,20.9513,46.381302,26.809002,57.889347,21.195665,56.000408,34.458687,57.503563,21.368837,66.432549,41.66563,59.292175,21.506893,61.941738,38.649826,0
64.851044,21.150604,66.433525,41.174004,61.639297,20.88316,55.467434,33.26284,62.893078,21.034182,58.470947,36.065426,62.489159,21.157837,73.912659,48.385811,59.617531,21.615908,83.183144,55.439919,0
64.865479,20.482853,63.862804,39.594986,56.778248,20.477705,63.217819,39.614117,59.799534,20.657791,69.946854,45.33532,60.778469,20.436928,74.854149,49.571037,57.964424,20.728664,80.102524,53.783329,0
59.161392,20.080183,59.2658,36.658806,61.365894,20.054392,55.464241,34.007904,59.593578,19.990295,47.909412,29.011196,58.741482,20.086885,64.122787,41.790787,54.15654,20.327677,74.420212,50.042805,0
52.740929,18.905504,44.393585,25.832685,53.058811,18.638283,39.835342,23.445198,53.847862,18.446991,31.626202,17.646086,49.753696,18.802898,51.078835,33.408344,53.349754,19.294903,61.920742,40.789242,0
76.172096,18.901318,23.141598,12.11832,78.154945,18.880068,24.472292,13.727438,72.464989,18.817308,24.116882,13.306313,75.790306,18.749269,28.299047,16.610699,67.376579,19.114557,29.659153,17.013084,0
59.148392,20.304457,62.530258,38.967182,60.685116,20.303682,59.177402,36.771336,58.264076,20.410738,68.161575,43.63274,60.178806,20.268602,70.037842,45.856422,57.254902,20.557083,72.798363,47.576672,0
61.591198,20.440479,69.728676,44.209114,56.438778,20.472551,66.452782,42.060509,58.497707,20.663927,68.467514,44.375088,57.264523,20.4671,77.749168,52.127716,54.071281,20.726545,86.392471,59.140999,0
57.803135,20.236155,64.11972,40.449696,53.746059,20.21463,58.09901,36.06805,56.090279,20.390348,62.519161,39.659527,57.41663,20.086472,67.563034,44.654285,51.965729,20.514462,80.108536,54.447174,0
69.649231,21.182184,78.476776,50.057293,58.653015,21.243076,79.578857,51.409382,61.155033,21.41143,91.073441,61.645786,61.670685,21.354851,97.09404,66.132629,65.361435,21.790302,99.93734,68.09803,0
54.884304,20.128641,57.197502,34.692734,59.701698,20.087408,55.283672,33.878136,55.679615,20.175209,57.969589,36.491398,54.880939,20.015841,72.996468,49.668194,54.908421,20.314341,71.467491,48.004742,0
45.086803,18.154261,12.215118,4.7888908,54.978401,18.03937,15.841058,7.4592323,54.429058,18.066801,14.59155,6.5621557,52.106586,17.944336,19.490658,10.250457,54.718536,18.353512,19.4569,9.6569157,0
58.778416,19.058802,41.459415,23.74225,60.492146,18.868992,38.854671,22.671469,60.932186,18.782253,31.341993,17.516464,57.544685,19.010098,50.733414,32.855289,58.490074,19.260969,51.705433,32.923775,0
65.555763,21.137096,77.982178,50.348557,61.830059,20.824137,65.990959,41.392677,62.61314,21.075788,71.15979,45.844707,61.637531,21.160334,86.242027,58.509068,58.691555,21.706671,99.716743,68.741219,0
58.832619,18.675577,23.146664,11.76402,62.732285,18.42128,17.929764,9.1844416,61.056286,18.450739,17.434456,8.84519,64.627632,18.317558,21.155083,11.867414,58.684757,18.637882,22.02404,11.938829,0
55.824097,18.893068,40.042385,22.712265,53.861362,18.754019,34.802441,20.249023,54.550194,18.932276,37.233421,21.592407,57.999813,18.642536,35.957378,21.810074,56.105812,19.180668,47.63763,29.775167,0
53.181114,18.542425,33.338593,18.517313,53.624413,18.709633,38.924282,23.173344,53.631844,18.600754,30.769053,17.363672,50.81419,18.892332,47.225075,30.606747,51.199169,18.981236,59.318821,39.339745,0
59.015057,18.526791,16.944277,7.2377095,62.682949,18.373804,17.815304,8.4556208,65.547783,18.3547,15.52828,7.3116484,62.790409,18.170235,19.379536,10.290044,61.152718,18.533562,19.628794,9.4998007,0
59.729103,19.506178,31.906471,15.395283,61.673267,19.434517,31.140005,16.223007,63.676502,19.398872,28.130718,14.595342,61.788689,19.274096,31.00425,17.413973,58.61768,19.658152,35.888271,19.227779,0
55.158436,18.444139,35.680458,19.983408,54.027626,18.563604,41.291016,24.952234,56.287663,18.443863,31.923361,17.787067,51.748058,18.675959,50.11961,32.819298,55.49865,18.946918,57.000309,37.184063,0
54.949215,17.895651,10.245826,3.7493539,60.369686,17.749004,12.426682,5.462635,61.97588,17.761705,11.436799,5.0232129,60.968872,17.543306,16.057234,8.2306309,60.410564,17.896931,14.466225,6.5927262,0
72.485451,21.405071,83.577919,54.009277,61.922993,21.381752,80.640884,51.88763,61.624744,21.47695,91.706535,61.658157,68.710922,21.504848,103.02843,70.135849,73.401649,21.624323,92.805695,62.039963,0
58.860249,20.161678,66.24852,41.853508,60.196278,20.067936,60.359177,37.613647,58.688927,20.137121,57.273243,35.972298,58.066967,20.174149,71.665649,47.685852,54.060562,20.495186,78.416939,53.021465,0
55.372658,20.269182,64.751877,40.587769,58.096985,20.214863,60.349731,37.652485,55.874672,20.341278,61.700737,39.140903,55.172863,20.166307,74.158035,50.091507,51.703178,20.705164,80.819748,55.105896,0
68.664436,21.342226,73.653503,46.293751,61.313587,21.266083,70.521782,44.303413,63.632874,21.432976,82.089417,54.372738,64.284027,21.446362,89.190636,59.445663,68.715599,21.639807,85.339203,56.132927,0
72.074921,21.224342,82.286766,53.116596,60.323925,21.244736,81.337921,52.642521,61.263966,21.393648,92.597633,62.637283,65.82457,21.365389,101.35297,69.191284,69.481712,21.512287,95.945648,65.009384,0
58.229458,16.929329,3.2154372,1.0089216,64.343529,16.824205,4.9544621,1.7961291,65.784698,16.837439,3.9799542,1.4359299,65.372597,16.672636,7.7064176,3.7401781,64.805084,17.10331,6.7691975,2.6821761,0
54.863003,19.080681,43.494995,25.232231,55.578583,18.821222,39.50909,23.446278,56.824139,18.808275,34.702179,19.892017,52.464146,18.91189,52.107117,34.36245,56.385052,19.235109,52.213951,33.605705,0
55.329117,18.734707,22.354248,10.01827,59.309097,18.573395,22.528631,11.202232,61.111019,18.56893,21.25082,10.556019,59.35857,18.35202,25.625662,14.10803,56.64502,18.711788,25.975639,13.245717,0
62.814232,21.121983,78.68766,51.004955,61.36937,20.858679,67.205391,42.313515,60.540283,21.078856,70.595413,45.340145,60.08387,21.090574,86.916283,59.179005,56.8535,21.718616,101.80959,70.484398,0
61.828983,18.272055,8.9967241,3.0260301,64.177277,18.306122,11.030704,4.4506087,64.598839,18.420076,11.153663,4.8796554,63.554161,18.390171,13.09868,6.6514468,61.079041,18.734661,13.026795,5.5540862,0
49.058804,17.790262,9.6011658,3.5436404,55.63303,17.725386,12.820766,5.8665109,56.334743,17.725466,11.814364,5.1564188,55.788887,17.562557,18.011074,9.5065403,55.877701,17.948828,16.849916,8.0936098,0
68.788048,21.375034,70.081116,43.783028,63.135681,21.117805,60.828014,37.30212,64.791519,21.353363,72.972633,47.379353,63.046261,21.45536,82.193687,54.281513,67.023293,21.73955,82.258545,54.235207,0
59.480095,20.554327,67.721115,41.828461,59.641083,20.192873,51.195778,31.581564,57.977921,20.292217,43.28783,25.712297,61.577171,19.778713,42.959572,26.958101,57.573345,20.052912,48.813057,29.844561,0
56.598583,19.707296,34.109943,16.822792,59.669514,19.5973,32.816715,17.271101,62.589607,19.507406,29.948566,15.477429,58.883091,19.254412,33.59531,18.993626,56.949951,19.565899,38.431732,20.822895,0
52.737213,19.282515,40.608139,22.890566,51.046085,19.100657,34.739857,20.099682,51.929367,19.345827,38.376034,22.428173,54.051868,19.027462,36.686222,22.248774,54.385159,19.523859,51.334034,32.538486,0
63.712002,20.521557,58.424343,35.25209,68.573997,20.543333,57.587589,35.173706,62.610001,20.491024,53.959705,33.026852,62.883999,20.375015,66.252251,43.485241,58.633999,20.966152,87.779938,59.994141,0
67.879906,21.973869,73.964172,46.452671,63.203255,21.639975,61.170811,37.379646,68.09301,21.841385,75.441475,49.034389,72.080109,22.088652,85.833725,56.259819,75.540146,22.078041,73.131851,46.608837,0
67.912003,21.029741,75.351112,47.777527,57.349998,21.186106,78.966522,51.035866,60.362,21.333546,90.503349,61.412285,60.16,21.20055,93.098526,63.264015,62.888,21.839876,102.08395,69.969437,0
60.217228,21.259703,85.857155,56.564774,58.774643,21.287882,86.038307,57.043861,58.639957,21.401323,100.8324,69.133568,55.933201,21.257483,106.20997,73.935844,57.123737,21.674273,108.66196,75.528343,0
74.473999,21.155645,77.959496,49.74493,56.987999,21.123077,78.429436,50.479088,55.23,21.206438,88.784393,59.664169,64.818001,21.158596,99.174507,67.383255,67.830002,21.573235,92.465225,62.093063,0
71.802002,21.42889,80.870949,51.661751,64.031998,21.3484,75.577583,47.840694,64.260002,21.434786,85.10228,56.232174,70.431999,21.469814,93.866486,62.592682,76.973999,21.477591,88.600182,58.730217,0
54.779999,20.331043,73.198708,47.307961,56.896,20.270588,68.446434,43.859177,55.420002,20.392267,69.846779,45.376339,54.73,20.201172,81.647186,55.979282,50.82,20.754723,88.186714,60.883175,0
62.462002,17.764273,9.2507057,3.2704549,60.125999,17.655865,9.460207,4.0256367,60.686001,17.755396,11.514129,5.2936339,62.764,17.605404,15.049912,7.5954542,58.995998,17.882326,12.020713,5.2042255,0
53.585499,18.45723,33.514503,18.769478,54.35162,18.669361,40.337578,24.346193,53.506702,18.594757,32.118275,18.436359,50.653004,18.904009,48.004288,31.374947,50.649811,18.881479,61.625168,41.436497,0
55.858002,20.208174,55.047195,33.428493,55.644001,20.114534,50.810299,31.100088,57.237999,20.344877,56.458752,35.287998,60.874001,20.179852,59.094017,38.177212,56.532001,20.206522,63.8554,41.610718,0
51.866001,20.512487,69.785919,43.961143,56.936001,20.544889,69.725334,44.550571,52.183998,20.626257,71.941383,46.787041,51.945999,20.482986,89.024269,62.025948,51.812,20.732557,86.637871,59.795635,0
60.256001,20.009821,59.81443,36.531204,66.010002,20.13401,60.131451,37.762291,59.743999,19.851137,59.586914,37.596096,64.774002,19.973774,65.468651,42.954918,58.622002,20.347607,65.35997,41.6549,0
68.101181,21.432919,70.723633,44.287678,62.077068,21.160351,60.649559,37.192162,64.403061,21.41379,73.277237,47.668797,62.729427,21.508883,82.366829,54.387348,67.645264,21.724617,79.54274,52.102928,0
68.411896,21.055309,77.625229,49.533165,57.367428,21.182295,79.292137,51.227554,59.695206,21.354143,90.760323,61.52375,60.987762,21.198864,93.822403,63.718563,63.807907,21.695843,100.03512,68.390366,0
45.091797,18.276709,14.905029,6.0793419,52.062813,18.035334,16.096409,7.6093798,51.977913,18.097326,14.74152,6.6723371,50.199982,18.050982,20.380289,10.831949,53.563694,18.52993,21.614679,11.100821,0
55.540001,20.563086,66.802406,41.501896,60.998001,20.179939,49.258732,29.983225,60.237999,20.251137,49.160019,29.715542,63.93,20.200081,55.954895,35.690666,54.023998,20.487745,59.455292,37.483875,0
52.542,19.819578,45.977451,26.535244,57.655998,19.426735,32.699295,18.260435,56.262001,19.491949,32.815861,18.409622,59.155998,19.428419,38.613529,23.364244,52.334,19.665096,39.8633,23.573599,0
52.371635,18.066437,26.695313,13.942371,51.621544,18.100624,27.574451,15.284403,52.695698,17.932739,25.987446,14.22844,54.080254,18.010258,34.646587,21.294895,51.854649,18.735813,44.326485,27.968554,0
70.218567,21.576447,79.789597,50.854012,63.269142,21.41378,71.226677,44.694305,66.328026,21.455767,79.928116,52.368141,72.166298,21.568438,89.742126,59.491962,76.97654,21.707123,82.349556,53.448872,0
67.473595,21.798891,55.358498,32.412251,61.632248,21.515089,47.192978,27.21685,66.519554,21.805643,65.382401,41.281376,69.028915,22.011192,70.98436,44.432602,71.733513,21.98,60.864517,37.48769,0
58.878151,18.307665,27.838623,14.783362,59.013985,18.305708,27.940477,15.483864,57.970417,18.204563,25.90402,14.237106,59.284393,18.178474,34.112347,20.915325,56.35762,18.761921,47.883099,30.776333,0
67.575996,21.221701,69.340775,43.243908,61.91,20.990786,61.001385,37.377071,63.313999,21.181932,71.919182,46.57481,61.75,21.299515,81.591194,53.970055,66.265999,21.710823,85.514206,56.625702,0
54.765999,19.249386,43.432693,25.015297,56.189999,19.032772,40.1931,23.825014,57.116001,18.799112,33.580658,19.061773,52.792,18.800039,54.41996,36.337074,57.237999,19.235106,49.961079,31.724583,0
66.290756,17.20092,15.416511,6.9017634,66.59832,17.07597,12.277366,5.4145861,76.408241,16.84391,6.3401108,2.2190089,60.30265,17.069328,17.626963,9.9276457,69.948936,17.613598,16.373373,8.0446625,0
51.752571,19.072927,48.486675,29.019737,57.490616,18.888794,42.381191,25.570967,54.597225,19.089149,40.937656,24.149727,51.4039,19.012377,58.627762,39.913811,55.455555,19.364876,55.848728,36.356258,0
65.651443,19.462238,41.963165,22.679211,67.366631,19.229727,35.043068,19.332315,68.870239,19.191843,28.190645,14.332474,64.908432,19.374109,42.811958,26.115345,66.83783,19.855259,50.382954,30.191727,0
65.966087,18.885181,40.36129,22.093788,66.501503,18.670004,31.612921,16.715185,70.411552,18.599998,26.591578,13.400632,69.046036,18.761597,47.481876,29.64661,69.050789,19.181684,40.99099,23.608566,0
56.341156,17.676449,24.145311,12.413596,54.234531,17.877392,25.346527,13.588716,65.385384,17.784647,17.445026,8.3902426,57.26001,17.906805,30.445671,18.385729,56.146057,18.321558,29.534779,17.145521,0
61.796783,19.617908,52.664764,30.705975,63.543331,19.446823,46.658085,27.57988,62.361839,19.227541,35.751865,19.381226,58.139156,19.631382,62.916862,40.711479,58.226334,20.231674,71.107704,45.922859,0
62.762463,18.908348,43.39257,24.356211,60.267914,18.78051,35.614693,19.836784,67.878365,18.784163,33.344833,18.169252,60.90593,18.956793,55.536793,36.004372,61.90567,19.203119,46.365707,27.684521,0
65.557182,18.606627,33.760902,17.516228,64.692421,18.521738,28.681202,15.011663,68.503258,18.42507,23.232672,11.404203,65.603828,18.721788,40.045395,24.446217,67.560173,19.153219,36.76873,20.706472,0
62.947689,18.3895,37.944332,20.876514,64.426277,18.124756,30.131128,16.124935,68.814384,17.999424,22.10898,10.753123,62.770565,18.187851,42.183422,26.42597,65.080147,18.740013,45.832405,27.537289,0
