prec_smooth1980,tavg_smooth1980,dday28C_smooth1980,dday29C_smooth1980,prec_smooth1990,tavg_smooth1990,dday28C_smooth1990,dday29C_smooth1990,prec_smooth2000,tavg_smooth2000,dday28C_smooth2000,dday29C_smooth2000,Cluster
36.966953,17.862444,68.242477,48.515163,42.174118,18.037354,79.55732,59.04142,40.992397,18.160093,73.917816,52.604069,1
36.001068,18.067284,97.680115,73.464256,34.648205,17.802767,93.916176,71.689613,35.255772,18.129845,107.43044,81.706886,1
40.079819,17.181278,43.158707,28.378584,46.71209,17.1045,47.59864,33.538746,43.728138,17.28096,38.646534,24.872576,1
42.403175,17.071383,35.015915,21.978197,48.010044,17.0695,42.408794,29.506132,45.39286,17.220579,32.194496,19.937216,1
37.919979,16.244802,47.092003,32.769157,30.700579,16.66457,57.823456,41.405014,36.046169,16.359205,54.669884,37.698597,1
46.913921,17.60737,43.77182,28.316973,45.179775,17.79924,58.800659,41.549232,47.449806,17.773264,43.21545,27.244047,1
36.351662,18.19277,104.57719,79.111282,36.739029,18.195599,100.49521,76.593826,38.730377,18.455347,114.14439,87.304466,1
43.011463,17.742109,49.911751,33.192383,45.017082,17.825039,63.633614,46.181114,50.401772,17.793543,46.116932,29.861176,1
32.820839,16.073208,46.510067,32.321655,35.836872,16.276543,51.245037,36.505032,41.125359,16.424541,35.250259,22.796051,1
36.789234,16.383709,37.369114,24.6826,42.949505,16.71706,43.07748,29.256132,44.459194,16.804686,28.774168,17.307203,1
32.886887,17.072166,66.131218,47.636517,27.159142,17.340246,82.645309,61.889053,32.930523,17.082561,83.516815,61.729996,1
36.018475,18.176971,106.10558,80.36425,36.927994,17.910784,95.505165,72.567719,37.090706,18.106699,107.31647,81.341225,1
39.92836,17.604668,50.824692,34.068783,46.017998,17.597923,61.239204,44.256184,44.579231,17.774658,51.859455,34.471878,1
44.509888,17.236202,37.189167,23.464748,46.255295,17.373749,51.261185,36.253109,47.713135,17.345753,36.164185,22.540932,1
43.61541,16.602644,27.73819,16.605928,46.960117,16.64164,37.082272,25.207687,45.317669,16.873281,28.14867,16.904732,1
32.873928,17.313427,70.309021,50.825954,29.019844,17.509642,85.164505,63.95871,32.799873,17.285093,92.823494,69.691071,1
30.320774,15.916271,49.570538,35.327835,26.625858,16.610971,72.562187,54.107231,30.921814,16.501951,70.501717,51.31356,1
33.237385,16.763042,55.422905,39.106831,36.559772,16.967613,67.268158,49.632351,36.502728,17.246033,64.775917,46.093929,1
37.8284,16.262985,30.639669,19.439095,45.75338,16.695839,40.033165,27.179098,44.488552,16.881283,29.542847,17.820314,1
36.98909,17.767086,66.300354,46.824532,42.304028,17.945377,83.52343,62.523762,41.448853,18.144413,73.538788,51.930252,1
35.294682,17.186419,74.123817,53.230957,31.561926,17.115896,78.689064,58.282703,33.454983,17.123034,85.952469,63.50042,1
35.466179,16.876465,53.086964,36.622387,42.455486,17.002211,59.921974,42.804905,40.329704,17.133047,49.259323,32.803932,1
34.932854,17.944164,88.706635,66.250572,32.005554,17.677759,91.741127,70.20108,32.032139,17.981546,104.80374,79.901543,1
34.452526,17.596548,77.249992,56.450348,35.103245,17.553934,83.167496,62.526138,34.340542,17.831114,88.357094,65.422745,1
38.102032,17.433493,81.302292,59.621399,37.395741,17.310148,75.272903,55.657318,40.589027,17.412184,82.25058,60.185753,1
42.038158,18.357971,102.91326,77.216003,42.382442,18.514999,94.989922,71.19046,42.216717,18.548489,103.59136,77.840836,1
43.865189,17.790468,49.060799,32.40321,41.095592,18.054102,66.105385,47.594536,46.168987,17.938631,47.021973,30.146395,1
48.204624,18.187119,55.133121,36.999622,47.708248,18.342121,67.946724,48.339283,50.916344,18.264563,51.411945,32.969715,1
32.048519,16.215855,43.48531,29.808952,34.327698,16.52544,56.214779,40.641186,36.696289,16.733276,48.903389,33.431984,1
42.446228,18.152197,58.883575,40.387482,40.218857,18.482523,75.980286,55.272671,45.907639,18.43693,59.405983,39.545044,1
33.764004,16.914501,65.72908,47.756458,28.616547,17.092609,81.901863,62.02084,31.6553,17.114569,80.589432,59.495922,1
65.304131,20.627422,57.411259,35.093647,64.914185,20.415716,53.48798,32.457565,68.081673,21.08147,65.24614,38.646496,1
65.153084,21.607765,95.91703,64.288765,67.717873,21.332979,89.520851,60.668781,66.153191,21.86095,95.995811,63.364616,1
69.796272,21.419977,104.39164,72.160355,60.284203,21.300488,91.983368,62.255028,64.415718,22.150921,107.87261,73.195213,1
64.85891,20.313751,49.421307,29.979307,67.002159,20.131302,46.747822,28.466806,68.610535,20.81234,49.738064,28.048029,1
61.88205,21.0912,61.946953,37.927845,61.891476,20.909662,63.046524,39.078701,65.072632,21.528561,75.917641,46.567764,1
63.193451,21.47893,85.090462,55.774654,68.329544,21.271931,76.17598,49.419628,62.408588,21.834526,83.175018,52.000481,1
65.755424,19.586117,41.07333,24.089378,65.941772,19.484419,39.873009,23.633461,64.154465,20.058203,45.230137,25.087732,1
66.704018,21.094782,84.203827,55.708725,64.728638,20.877239,79.603699,53.391441,67.677071,21.384428,81.907806,52.281075,1
67.293358,21.818794,113.04105,79.031097,62.34705,21.572334,99.612633,68.059952,64.2864,22.425217,118.7599,81.755875,1
62.618282,19.736387,30.64963,15.981485,57.209251,19.638163,33.232407,18.494925,56.045406,19.954185,41.478657,22.823696,1
69.500969,21.134487,92.390312,62.678528,55.404289,21.128941,100.09466,69.764832,61.526001,21.727867,105.4334,71.441917,1
67.979805,22.323761,123.55848,86.912483,69.956635,22.075659,107.21638,73.151245,59.186737,22.800213,129.2823,89.73481,0
64.346024,19.253494,39.440357,22.838528,64.448685,19.303442,37.781986,22.217886,62.585411,19.975246,47.997772,27.324636,1
72.919548,20.823135,71.932899,46.641384,61.719044,20.797043,73.07618,48.136623,64.068405,21.350357,82.378128,52.540958,1
58.631485,20.386269,47.650608,27.392141,58.364071,20.167854,49.081894,29.318151,58.905354,20.74531,62.362495,37.089588,1
63.645115,21.18368,74.80587,48.139469,67.467201,20.930916,69.068451,45.107109,68.187469,21.442913,71.345001,44.090488,1
63.993023,22.565861,131.46597,93.782135,63.883533,22.280218,110.72121,76.385727,59.747746,23.063288,130.68849,90.853043,0
69.742294,19.519547,26.495975,15.191616,68.504936,19.232952,29.969086,17.442749,73.015244,19.91099,22.810862,10.782437,1
67.543137,21.356348,96.971237,65.851067,55.621815,21.340515,101.41245,70.455559,61.229359,21.865595,101.98163,68.420502,1
69.059837,21.971285,122.29919,86.165054,69.779572,21.686798,106.24811,72.872421,61.750496,22.452654,124.17999,85.916527,0
67.653229,20.811617,77.365532,50.711254,64.146194,20.640776,73.840553,49.119442,67.565346,21.208887,76.673721,48.492355,1
70.769096,21.178463,102.27488,70.410225,59.271606,21.210945,96.61792,66.429878,60.573555,21.642668,89.873352,59.121899,1
62.163029,22.567825,135.31671,97.328171,60.438454,22.284775,114.23707,79.558105,60.14761,23.089817,129.9256,90.347816,0
68.607979,22.758652,132.38049,93.914238,67.510216,22.475948,116.951,80.698074,60.800793,23.267683,141.62735,99.47567,0
70.62188,19.834673,35.421642,21.063749,66.601402,19.698854,36.868885,22.028305,69.971634,20.23568,33.681324,17.345293,1
62.88908,21.500275,79.380753,51.178623,68.621704,21.235201,72.6371,47.452763,69.430992,21.788364,79.276848,50.015186,1
64.965599,22.028837,118.24952,83.556709,62.26165,21.756107,107.07921,74.269218,64.555374,22.684685,128.10234,89.409592,0
67.200226,21.797106,106.36903,72.547005,70.833,21.338699,86.665367,57.980366,63.571461,22.106579,108.69662,73.561661,1
60.518745,20.261694,47.529701,27.774782,60.120953,20.100111,46.214169,27.500309,60.975422,20.783661,57.937462,33.705662,1
59.062798,20.169451,46.806435,26.908535,57.301979,19.927677,48.887909,29.260202,56.356289,20.342594,63.885643,38.936604,1
63.343452,20.932411,57.6772,35.545403,71.192413,20.592255,51.005432,31.738319,70.585167,21.04459,50.74839,29.460299,1
60.036907,20.369967,46.671646,26.758274,59.283234,20.227036,46.63179,27.497391,58.694145,20.781635,57.672817,33.504456,1
61.912987,21.500978,85.918091,56.318203,68.854004,21.292877,76.051582,49.496277,64.095383,21.862141,82.189941,51.281204,1
62.519291,19.166489,32.040142,17.676912,61.777069,19.099928,30.807415,17.423279,58.341976,19.754913,40.622986,22.57197,1
69.24884,22.437357,127.51098,90.323715,70.858711,22.110258,109.79894,75.370537,59.480839,22.961777,136.00494,95.211777,0
69.063087,22.540058,139.9642,100.43772,73.61335,22.303408,127.54491,89.793266,60.792614,22.972332,143.64841,101.48344,0
60.325619,19.881088,40.114811,22.487684,58.446396,19.859381,41.78009,24.338984,56.36013,20.423868,52.067669,30.094393,1
63.925728,22.760992,138.15398,99.121346,65.530418,22.423941,113.5714,78.386971,59.699608,23.321817,140.05513,98.221062,0
66.965759,22.20405,122.55827,86.168968,67.236557,21.971874,107.14732,73.251328,60.811134,22.734518,127.10906,87.968727,0
68.480118,21.577303,109.09538,76.134041,58.265602,21.335354,89.895889,60.806915,66.496109,22.160469,107.49365,73.288742,1
68.387566,21.314127,106.5784,73.505814,63.273426,21.242727,93.674629,63.544563,60.357052,21.910402,99.011589,65.771217,1
71.308632,21.219194,98.043121,66.942833,56.942375,21.263662,92.372253,62.901348,62.972,21.908888,97.202721,64.611717,1
70.944313,21.212467,101.6976,69.909584,60.872501,21.204487,93.463951,63.628345,62.775082,21.872984,98.627556,65.78186,1
71.62265,20.753155,74.786736,48.818501,63.765858,20.728104,74.09227,49.007515,66.610855,21.257944,78.403343,49.354851,1
59.174229,20.475807,49.028355,28.58416,58.435783,20.291964,49.221733,29.341959,60.976688,20.988594,62.448547,36.712502,1
75.870003,16.876081,2.3671296,0.71670407,72.900002,16.770836,4.8357077,2.1236897,66.898003,16.885178,2.6090827,0.63164943,1
61.549923,20.933739,59.180252,35.826794,60.983334,20.792278,59.117657,36.29575,64.575165,21.429102,72.720688,44.212391,1
60.938694,22.333689,134.58571,97.399208,58.16885,21.993156,113.75221,79.925377,60.584141,22.985754,132.58475,92.884598,0
63.486488,22.836849,143.52771,103.63683,62.870232,22.535309,121.9767,85.326889,59.910473,23.336697,139.88763,98.19503,0
68.332047,21.577246,99.076035,66.955788,72.711868,21.085381,77.017868,50.538895,62.596668,21.800859,93.458595,61.577442,1
68.488403,21.448013,103.5147,70.858673,71.079918,21.073685,84.379944,56.293079,62.436237,21.742321,95.406647,63.204506,1
65.584122,21.562767,91.687912,60.81543,68.13813,21.306356,86.85511,58.299721,66.716576,21.984901,102.96771,68.819923,1
63.699093,21.227581,70.682472,44.538059,64.042374,21.159908,72.928223,46.312332,67.353973,21.79298,85.495682,53.843422,1
65.977592,21.125954,75.461411,48.373447,67.77742,21.017214,73.444099,47.066349,67.485756,21.672354,83.76709,52.505844,1
69.486153,22.342024,131.26926,93.433632,72.753723,22.033659,113.19412,78.107018,60.094791,22.850672,136.2652,95.411346,0
73.978867,21.088655,75.096245,48.915329,60.740864,21.163597,81.588432,54.783707,63.362858,21.778227,88.674309,57.320717,1
68.724266,22.41165,122.32708,86.028816,68.663948,22.205675,109.22668,74.896439,58.890148,22.912304,128.29089,88.913506,0
58.33942,21.513893,82.843178,54.085083,66.336769,21.190458,72.265572,46.918468,62.267143,21.828997,81.75193,51.249905,1
65.388367,21.426218,95.078041,64.042427,68.195374,21.15156,96.344994,66.211639,63.284874,21.700792,104.95073,71.164177,1
67.569725,21.526279,97.99398,66.23912,67.244469,21.203112,88.714798,59.879013,62.820816,21.815727,98.84819,65.900894,1
65.609627,21.197052,80.519119,52.117981,66.263908,21.082481,77.972366,50.747448,68.138794,21.679449,85.245827,53.643997,1
65.191696,21.042137,67.008362,41.807114,67.091194,20.905958,68.845543,43.446461,67.422607,21.610826,81.888947,51.060905,1
69.704224,21.344879,100.04721,68.864357,52.888168,21.44619,106.73535,74.866264,62.139488,22.104078,113.55434,77.80677,1
65.931435,21.415977,82.479492,53.66037,69.556252,21.173664,79.129448,52.510765,70.585083,21.747179,88.041275,57.040466,1
69.236343,19.854429,38.930508,22.994413,67.583168,19.840183,40.880898,24.38072,72.334618,20.380026,40.946289,22.045593,1
61.760727,21.944891,121.01824,86.185219,57.579853,21.61265,107.9393,75.344849,64.603043,22.553808,126.59112,88.511909,0
70.424866,20.545259,62.588657,39.713654,63.985626,20.563557,63.990883,41.309147,66.099472,21.029112,64.972595,39.190716,1
68.630714,21.521276,111.93651,77.956337,67.484497,21.115658,91.52269,61.707653,60.831455,21.905279,110.39032,75.280022,1
68.783928,20.519552,58.018612,36.360081,62.64687,20.405994,59.060577,37.471172,64.555832,20.920996,61.750885,36.908264,1
64.350395,21.29735,81.172432,52.927513,67.512444,21.126057,75.833313,48.986496,62.4646,21.724607,83.499557,52.416286,1
68.952034,20.588957,66.962578,43.005909,64.803452,20.508289,66.139557,43.136173,68.981293,21.111313,69.283798,42.464539,1
65.4021,20.890278,69.597458,44.238953,66.505333,20.741089,65.932098,42.055206,69.58596,21.39822,72.361458,44.188286,1
64.51078,20.93693,65.885628,41.14016,63.745403,20.863804,65.672928,41.091713,68.252411,21.53606,78.66143,48.623821,1
70.896034,21.168905,87.990997,59.316547,55.894093,21.069069,91.99279,63.431927,62.982437,21.711039,99.347031,66.675995,1
65.848732,21.490257,98.220009,66.43187,62.157127,21.241177,96.671104,66.558037,64.956512,21.734261,100.68037,67.324905,1
69.522095,19.234407,35.361473,20.734964,68.176697,19.305376,40.082771,24.079304,68.783257,19.805977,37.928524,20.04928,1
60.72868,21.050013,67.46283,42.376923,67.268166,20.77219,60.701622,38.441181,66.286018,21.319738,63.477776,37.696053,1
60.994713,20.256464,54.039803,32.54549,60.690933,20.333319,54.997311,33.544308,62.848907,21.016863,71.863731,43.973175,1
68.865852,23.379271,149.27081,107.32032,64.630989,23.054998,130.15742,90.61795,59.737576,23.746885,152.88197,108.18829,0
70.517548,21.161963,84.342407,55.893909,60.381706,21.098755,84.332886,56.942493,65.587616,21.606192,88.659668,57.383904,1
69.907486,21.337173,92.69928,62.582859,54.318493,21.325869,86.19915,57.96587,63.041485,22.043674,96.711967,64.047401,1
62.661812,20.091316,37.941269,20.760471,56.907192,19.999237,42.363113,24.889065,55.916447,20.225742,47.595016,26.943691,1
70.53624,21.162678,79.014107,52.095448,57.01366,21.187344,85.360741,57.989876,62.378567,21.752407,88.390869,57.499207,1
66.237144,22.980474,145.75159,105.19036,64.425728,22.677107,127.61729,89.569824,60.707081,23.46158,148.1042,104.84927,0
72.195938,21.287987,85.130394,56.584606,60.054501,21.277081,89.743172,61.224232,64.393578,21.772549,94.183769,61.860531,1
65.489998,18.9189,23.304703,11.617229,61.169998,18.898077,26.834728,14.316481,58.924,19.321405,33.183407,17.320816,1
62.910587,20.181791,47.903347,28.13579,62.501133,20.003328,45.092297,26.776571,63.911835,20.678677,56.961765,33.03075,1
65.478523,20.443499,56.972103,36.098145,66.136711,20.270454,53.748207,34.256184,67.586922,20.885399,53.531631,31.256029,1
63.171345,21.026484,76.421272,49.852974,64.048233,20.860031,68.757912,45.1674,64.089607,21.441715,70.837189,43.349674,1
62.059208,19.809771,37.016365,20.155104,58.250793,19.677299,40.132561,23.148083,57.144413,20.044205,50.086365,28.935776,1
68.938225,21.537348,111.16979,77.335075,74.697563,21.030542,87.454681,58.576721,62.36515,21.906481,108.51522,73.770042,1
65.416855,21.812691,115.72032,81.648308,59.356815,21.476261,102.32848,70.859909,67.768967,22.5296,124.26906,86.501122,0
67.474312,20.611919,70.578888,45.854012,65.353607,20.576435,67.386086,44.090244,68.484535,21.194031,71.677231,44.231007,1
67.279037,21.633114,103.19388,70.296127,61.525108,21.345625,97.201256,66.829857,62.192207,21.754063,97.371178,64.914177,1
69.805222,21.357092,95.055771,64.244102,59.640862,21.241411,96.243446,66.433029,65.40773,21.74012,100.39339,67.057655,1
51.474327,25.045128,239.43504,182.86429,54.677593,24.381529,178.73532,129.36145,46.898735,25.590338,263.83286,203.49614,0
32.590847,23.583944,228.4796,176.86781,34.183887,23.106192,182.00716,136.03966,15.339539,24.762659,299.74036,237.31279,0
60.771984,25.116978,237.84793,180.21098,60.179749,24.674992,189.02928,136.67039,56.919392,25.654873,255.05064,193.61729,0
65.853683,26.538944,209.38007,145.35927,49.853474,26.504271,200.31432,135.77286,52.212296,26.911795,210.3454,142.29012,0
46.452682,25.091356,320.97308,259.51645,52.612595,24.267931,231.04137,178.29541,30.675859,25.397858,335.19565,271.69812,0
40.998837,21.60791,164.45422,125.08701,43.313057,20.757399,106.4356,75.881378,31.171053,21.9669,185.35051,142.1814,0
46.640556,26.867563,349.20731,275.46222,32.078674,26.708843,343.26508,269.62045,41.515747,27.057838,363.73828,287.96649,0
57.767921,26.039488,287.17267,223.21471,53.817287,25.890125,251.63477,188.91771,54.644569,26.656269,308.81778,238.83821,0
32.983997,21.149054,145.9381,108.98238,37.052086,20.778597,112.89587,80.688164,23.182808,22.044035,184.11279,139.31284,0
50.557831,24.943789,238.20401,181.23474,46.041821,24.726442,218.62569,162.63948,44.799183,25.275209,249.66742,189.46172,0
50.142067,25.740129,276.38672,215.25296,45.594704,25.544434,278.25769,215.97409,40.875298,26.290277,302.2428,234.9128,0
43.90641,24.789858,306.95187,247.00911,52.268814,24.093225,230.97781,178.57578,28.207624,25.434353,351.2684,286.48138,0
56.720619,26.557495,288.00455,219.34271,43.766598,26.589437,293.72269,223.355,46.346878,27.203402,332.0686,256.46365,0
47.27512,25.383282,263.08118,204.05496,44.84251,25.070265,230.94695,174.10359,41.861343,26.067844,300.5358,235.03462,0
46.770645,26.359457,297.22552,229.67249,37.741138,26.288059,302.52502,233.47441,42.892548,26.533863,308.58914,238.65544,0
44.475464,24.729771,231.47005,176.94969,47.504303,24.317642,195.38261,143.84822,43.818844,25.041746,236.15961,179.22755,0
39.470615,23.729532,230.24945,178.26302,40.218456,23.173313,185.05193,138.90126,20.995134,24.616695,283.52359,223.75977,0
44.934681,25.240572,283.94977,224.1647,51.719368,24.668507,227.46591,172.72011,33.561817,25.853445,313.00848,248.51384,0
59.522598,24.252735,223.95102,171.55571,68.556686,23.689308,159.3837,114.25443,56.226379,24.725981,240.51259,186.02168,0
77.178848,25.836895,214.31042,154.97559,68.73394,25.771311,188.08543,130.52246,69.382744,26.503067,230.96474,165.57661,0
52.750381,25.879942,279.52295,217.13026,45.4636,25.648952,242.21484,181.97435,44.793762,26.379967,306.12039,238.1375,0
42.113716,22.212107,188.1987,145.3689,44.67989,21.37463,126.41367,92.242615,29.912979,22.463421,205.99211,159.74155,0
47.009724,27.478828,365.23593,285.83734,34.603409,27.497766,374.7034,294.19077,36.733429,28.37574,453.02841,364.55011,0
41.004486,24.807007,265.51126,207.54205,47.770645,24.107075,205.14471,153.22115,34.09399,25.336407,300.75858,238.15941,0
50.201256,25.922338,279.07635,216.56264,45.656555,25.795717,254.53046,192.70659,43.447628,26.420315,305.87039,237.58467,0
46.048073,24.874441,246.64709,190.60167,43.600407,24.479557,202.28618,149.79694,38.194252,25.427551,263.22885,202.81212,0
46.945545,25.809404,284.5076,222.15486,45.183735,25.819391,290.63641,225.75403,44.298347,26.182936,297.09967,230.5372,0
68.644272,26.540464,229.05527,163.84329,56.854519,26.493946,220.10475,154.52133,56.270229,26.937578,230.70634,161.10239,0
37.466476,25.158718,283.4664,222.59555,47.396072,24.138939,197.50261,146.8856,30.358534,25.345266,302.02356,239.31308,0
42.792408,27.700418,336.8757,256.3465,42.748154,27.511736,318.10938,239.43843,33.618149,28.347906,396.0834,307.98209,0
56.739952,24.401234,225.11819,171.67935,56.855068,23.796034,164.15765,118.03799,53.43766,24.928545,256.30783,199.52599,0
39.903236,21.613371,164.71375,125.24249,40.887844,20.815701,108.92268,78.039154,31.579964,21.940094,184.4798,141.57153,0
55.181446,24.295647,220.65038,168.13356,65.129692,23.663002,155.81609,111.00314,54.474667,24.763107,239.10786,184.34627,0
35.466103,20.972969,141.43166,105.41479,38.827328,20.242777,90.796638,63.032055,24.826494,21.529425,164.17288,122.90177,1
79.994759,25.857641,207.59454,148.35312,75.358673,25.652174,181.54211,125.47076,79.115898,26.414183,234.6226,170.2032,0
52.634655,24.866789,226.61603,171.86208,59.00209,24.219809,166.47571,118.73845,51.840111,25.474829,256.43011,197.49004,0
40.896004,24.233461,285.66565,230.21777,48.084167,23.472845,214.53973,165.92334,31.600657,24.635574,311.13388,251.36423,0
47.15942,24.920395,319.25839,259.14847,53.893894,23.981201,221.19362,170.62859,31.420835,24.855364,298.14056,239.68713,0
34.621147,21.44552,152.54486,114.13058,37.783375,21.098455,121.17632,87.22216,22.863361,22.429092,195.66435,148.93997,0
41.863289,24.804323,276.38617,217.06589,44.050911,24.280298,232.41788,177.29523,20.680071,25.742718,340.06729,272.85834,0
43.244724,24.88678,273.52478,214.54013,46.733711,24.170237,206.16013,154.10278,34.245567,25.282578,302.64734,240.42769,0
55.930786,24.914541,259.16293,202.38046,63.143456,24.247402,194.89632,144.78528,41.315617,25.045607,264.1181,207.2641,0
40.937004,23.610758,258.5369,207.09145,47.586819,23.000088,208.23854,161.97154,34.197834,24.010736,290.01654,234.19501,0
61.617886,25.941645,274.77853,211.72528,54.448242,25.764818,253.47217,190.82352,53.338566,26.505676,299.42923,230.33392,0
48.418095,25.670284,254.63857,194.25656,45.734646,25.655216,262.35321,199.4657,44.408199,26.021038,272.84863,208.21382,0
40.734341,24.639627,248.39381,193.00902,52.366367,23.898809,189.16875,140.24371,31.959103,25.096939,282.06604,222.30901,0
41.467705,25.18734,300.8858,238.68858,42.930588,24.594893,249.84483,192.0054,25.413534,25.787058,337.91135,271.19049,0
51.538319,24.61191,265.72348,210.25726,60.834515,23.833344,179.38995,132.56062,36.738377,24.916492,272.94144,216.40683,0
42.7957,25.127985,271.61816,212.92633,49.468044,24.581795,211.4185,157.98506,37.046173,25.72319,292.79138,229.63255,0
43.085678,24.32502,290.63013,233.96857,47.832897,23.559484,216.18973,166.8848,28.093288,24.691002,320.93103,260.53772,0
38.568153,22.866802,200.40219,154.4848,43.158459,22.256411,153.97725,114.21023,24.517138,23.349358,226.6156,175.57063,0
23.28162,23.872128,269.00235,213.3949,25.713274,23.077929,183.50232,136.8219,11.305097,24.60573,284.51462,222.42609,0
34.796562,20.062775,122.33404,90.97934,36.3396,19.56328,81.187515,55.983089,22.502121,20.86557,149.24541,111.70667,1
51.153191,25.445011,285.68286,224.87849,58.211548,24.569386,205.1637,152.94313,38.976208,25.706287,292.19806,229.77831,0
35.308502,23.413715,234.35411,183.09274,38.444237,22.642963,174.55843,130.95436,18.613304,23.986839,267.62045,211.13614,0
35.859192,20.633089,128.13687,94.615524,39.039574,20.05068,82.78434,56.564674,24.637787,21.399868,154.13446,114.11325,1
55.637791,24.194792,218.61101,167.32756,63.454781,23.75909,171.07301,124.74071,41.580162,24.762514,254.80179,199.45949,0
53.757877,25.154808,285.9133,226.21567,62.39407,24.381737,203.39386,152.33667,35.799835,25.499521,295.46637,234.24443,0
57.738461,26.161924,284.57416,219.71878,45.115456,26.279671,296.33707,228.38359,50.551521,26.762096,321.23401,249.81291,0
41.283497,23.738827,255.00429,202.02248,45.511032,22.972139,187.58537,142.49115,25.357777,24.166542,276.7449,220.03911,0
38.216583,27.594696,403.56354,322.83771,29.49922,27.613834,412.97141,330.94742,33.753147,28.353456,490.25821,401.98642,0
42.771511,22.748579,217.451,171.15631,46.615555,22.036388,163.63144,124.08582,35.380642,23.03974,244.26335,194.34494,0
48.103233,27.334734,366.22159,288.06964,35.166603,27.340313,373.263,294.14981,35.011623,28.204203,445.89651,359.17361,0
38.522663,24.453547,244.77138,190.13892,51.014076,23.545897,171.52159,125.49422,33.055748,24.915945,282.61783,223.15173,0
29.305079,23.993458,239.58011,185.9516,32.823429,23.763885,213.95715,163.1617,11.011491,25.510292,329.20914,262.32574,0
36.821423,24.568232,216.52173,162.74355,38.138924,24.349667,197.51083,144.43419,29.476261,25.200525,243.91679,184.48625,0
49.186741,25.405758,282.36951,222.05133,54.263569,24.566797,206.82651,154.41777,39.27702,25.879423,304.99777,240.65111,0
14.408693,23.856838,287.20685,230.61319,16.557676,23.404047,224.84399,173.15762,9.6191387,24.44412,280.44452,218.96504,0
41.53862,24.640699,248.48178,193.50418,53.046734,23.918743,187.33759,138.95844,31.904335,25.058044,273.8652,215.25702,0
45.969761,25.565521,273.83832,213.22366,45.942966,25.156401,229.99251,172.90018,42.505558,26.144581,305.70877,239.80826,0
56.433872,24.466196,235.77267,182.67183,66.586723,23.830568,175.06795,128.20995,46.269455,24.768293,253.56816,198.82782,0
56.558258,26.010826,279.7355,216.88013,48.528225,25.94047,282.65991,218.07896,45.626137,26.518061,304.36023,235.4362,0
42.475014,25.054041,308.55627,246.50407,41.700161,24.189693,225.32472,172.48566,23.416203,25.475567,338.48071,273.17783,0
39.272369,22.36725,190.17194,146.77039,45.330986,21.578968,131.61229,96.333351,25.860647,22.772501,212.67397,164.72638,0
45.506996,24.712234,313.88083,254.56602,49.322094,23.853203,224.19461,173.32538,31.244102,25.108334,337.49323,274.54358,0
65.256966,25.981607,247.3425,184.85393,58.545727,25.892267,215.13364,154.50883,60.646603,26.658617,267.22498,198.40146,0
59.612976,24.167614,213.77232,162.58167,63.719509,23.673323,155.45422,110.87138,49.94791,24.673914,240.67796,186.37737,0
50.363083,25.348923,269.27594,209.5766,50.91544,24.682621,210.0396,156.67297,42.933262,25.777351,285.61725,222.72244,0
43.929733,26.873306,358.51172,284.67068,28.993713,26.706329,354.39511,280.52997,39.128857,27.217129,394.1633,316.34607,0
34.789932,23.015203,213.43433,164.994,35.164627,22.502274,168.50514,125.62432,18.846342,24.009792,270.8064,213.41901,0
79.357841,25.700922,192.66051,135.77971,72.824646,25.619219,170.24091,115.29017,73.1166,26.381842,214.6048,151.42973,0
40.691067,23.36694,222.2661,172.57098,42.256104,22.826405,178.34158,134.08109,23.6042,24.174074,263.83026,207.26176,0
45.673351,24.607037,215.91756,163.11961,45.134708,24.351202,192.61081,140.97263,42.067513,24.959267,224.63141,168.88713,0
33.32708,23.81743,230.13501,177.31136,40.562973,23.441616,192.69295,144.47131,15.35072,25.120224,299.3887,235.92114,0
56.653667,26.414253,287.93866,220.49278,45.379482,26.722477,318.6088,246.14288,49.873455,27.203125,343.27994,267.72693,0
53.422935,26.031944,291.00687,227.06789,43.537498,26.085684,293.92712,227.584,46.67065,26.447193,308.46182,239.93129,0
41.202862,21.826281,165.1261,125.4739,41.747429,21.072321,113.79876,81.925888,34.780605,22.198559,187.69302,144.32495,0
57.805264,24.640499,254.24135,199.10941,64.130692,23.942751,179.59218,132.0757,41.441071,24.924849,265.24265,209.25108,0
54.435112,24.620996,221.32147,167.47018,59.753967,24.088547,166.94859,119.37412,52.641392,25.347084,262.88211,203.57198,0
59.182175,25.861626,280.15857,217.65244,48.930618,25.565596,232.3912,173.11801,53.186363,26.314493,297.59375,230.47086,0
47.288177,25.961321,280.69809,217.26105,43.414459,25.968786,287.47748,221.52716,44.226337,26.267664,293.61853,226.38623,0
36.127792,22.051949,171.23735,130.33121,41.202347,21.365896,122.65685,88.812859,25.115425,22.47994,193.45111,147.61342,0
39.567959,23.990688,274.26953,220.35332,46.633503,23.328671,212.68196,164.9294,32.080257,24.363508,308.08072,249.53435,0
40.320076,24.726812,250.24832,194.79172,48.966858,24.059372,184.82486,135.95038,31.797682,25.131414,262.73096,204.33398,0
35.724613,21.674004,197.45366,154.94954,39.146358,21.067089,143.75188,107.91816,30.724533,22.322346,228.62129,180.71423,0
42.806095,24.445969,303.29922,245.92992,50.124218,23.529591,214.03307,165.0899,30.104628,24.790768,324.91034,263.8367,0
76.48481,25.424828,218.51138,160.63107,71.299232,25.137079,187.53705,133.14656,76.824196,25.933222,238.71597,176.7724,0
